DATE,REGION,PRODUCT,CAMPAIGN_NAME,CUSTOMER_ID,CHANNEL,RESPONSE_STATUS,REVENUE,SPEND,QUALIFIED,APPROVED,ISSUED,CREDIT_SCORE,PROPENSITY_CARD_SCORE
2025-08-17,Midwest,Stocks,Stocks awareness campaign,CUST_169935,CRM,no_response,0.0,44.82,0,0,0,620,0.656
2025-06-15,South,Stocks,Stocks awareness campaign,CUST_234316,Mobile App,no_response,0.0,169.15,0,0,0,693,0.236
2025-07-13,South,Stocks,Stocks awareness campaign,CUST_503295,WhatsApp,no_response,0.0,109.05,0,0,0,783,0.273
2025-06-15,Northeast,Credit Card,Prepaid card awareness campaign,CUST_248567,CRM,no_response,0.0,71.08,0,0,0,814,0.576
2025-07-25,South,Auto Loan,Automobile loan awareness campaign,CUST_800331,Social,engaged,0.0,181.5,1,1,0,674,0.486
2025-08-26,Northeast,Personal Loan,Personal loan awareness campaign,CUST_774587,Search,no_response,0.0,224.05,0,0,0,667,0.652
2025-06-11,South,Personal Loan,Objective loan awareness campaign,CUST_099665,Social,engaged,0.0,139.02,1,1,0,754,0.434
2025-07-09,Northeast,Credit Card,Prepaid card awareness campaign,CUST_513704,Search,engaged,0.0,175.18,1,0,0,683,0.473
2025-08-30,Midwest,Personal Loan,Objective loan awareness campaign,CUST_211117,Mobile App,no_response,0.0,185.15,0,0,0,704,0.204
2025-07-01,South,Credit Card,Credit card awareness campaign,CUST_814275,Social,no_response,0.0,190.59,0,0,0,773,0.7
2025-06-15,Northeast,Credit Card,Credit card awareness campaign,CUST_027698,Branch,no_response,0.0,57.87,0,0,0,687,0.46
2025-07-17,Midwest,Personal Loan,Objective loan awareness campaign,CUST_522329,Search,no_response,0.0,222.19,0,0,0,602,0.24
2025-07-19,Midwest,Stocks,Stocks awareness campaign,CUST_279590,Social,engaged,0.0,148.0,1,1,0,642,0.3
2025-08-02,Northeast,Bonds,Bonds awareness campaign,CUST_542451,Affiliates,no_response,0.0,129.23,0,0,0,721,0.183
2025-07-02,West,Personal Loan,Objective loan awareness campaign,CUST_764403,Social,engaged,0.0,167.11,1,0,0,608,0.284
2025-08-29,South,Bonds,Bonds awareness campaign,CUST_043148,Branch,engaged,0.0,62.73,1,0,0,702,0.398
2025-07-20,South,Credit Card,Prepaid card awareness campaign,CUST_189912,Mobile App,engaged,0.0,106.66,1,1,0,636,0.458
2025-06-29,Midwest,Bonds,Bonds awareness campaign,CUST_529660,Mobile App,converted,1776.24,88.23,1,0,1,818,0.735
2025-08-29,West,Bonds,Bonds awareness campaign,CUST_323419,Search,no_response,0.0,133.99,0,0,0,850,0.54
2025-08-26,Northeast,Credit Card,Prepaid card awareness campaign,CUST_885258,Branch,converted,2343.74,63.5,1,1,1,657,0.776
2025-07-18,Northeast,Stocks,Stocks awareness campaign,CUST_664180,Search,engaged,0.0,215.32,1,1,0,735,0.406
2025-06-06,Northeast,Bonds,Bonds awareness campaign,CUST_082974,Mobile App,converted,1929.92,109.36,1,1,1,662,0.131
2025-07-27,South,Bonds,Bonds awareness campaign,CUST_501592,CRM,no_response,0.0,69.76,0,0,0,701,0.426
2025-07-23,South,Bonds,Bonds awareness campaign,CUST_071329,Social,converted,1293.03,157.38,1,1,1,828,0.639
2025-06-17,South,Auto Loan,Automobile loan awareness campaign,CUST_624378,Search,no_response,0.0,251.73,0,0,0,692,0.188
2025-07-31,West,Credit Card,Prepaid card awareness campaign,CUST_082495,Search,engaged,0.0,209.94,1,0,0,703,0.406
2025-08-18,Midwest,Stocks,Stocks awareness campaign,CUST_397050,Social,no_response,0.0,128.52,0,0,0,663,0.306
2025-06-13,West,Personal Loan,Personal loan awareness campaign,CUST_491494,Mobile App,no_response,0.0,143.99,0,0,0,789,0.198
2025-08-08,West,Personal Loan,Personal loan awareness campaign,CUST_483273,Branch,engaged,0.0,47.9,1,1,0,524,0.487
2025-06-16,Midwest,Credit Card,Credit card awareness campaign,CUST_161992,Mobile App,engaged,0.0,158.88,1,1,0,693,0.571
2025-08-10,Northeast,Personal Loan,Personal loan awareness campaign,CUST_250735,Search,engaged,0.0,168.46,1,1,0,717,0.57
2025-07-11,Northeast,Personal Loan,Objective loan awareness campaign,CUST_633288,CRM,no_response,0.0,73.77,0,0,0,680,0.048
2025-06-04,South,Stocks,Stocks awareness campaign,CUST_916172,Social,engaged,0.0,146.46,1,1,0,772,0.692
2025-08-29,Midwest,Credit Card,Prepaid card awareness campaign,CUST_547301,CRM,engaged,0.0,75.94,1,0,0,792,0.638
2025-06-18,South,Stocks,Stocks awareness campaign,CUST_730594,Social,no_response,0.0,115.1,0,0,0,635,0.376
2025-07-27,Northeast,Stocks,Stocks awareness campaign,CUST_132749,Social,no_response,0.0,132.89,0,0,0,846,0.493
2025-06-20,West,Auto Loan,Automobile loan awareness campaign,CUST_558223,CRM,no_response,0.0,65.71,0,0,0,635,0.138
2025-08-26,Northeast,Auto Loan,Automobile loan awareness campaign,CUST_130865,Social,engaged,0.0,206.82,1,1,0,797,0.49
2025-08-09,Midwest,Credit Card,Credit card awareness campaign,CUST_462623,CRM,no_response,0.0,85.0,0,0,0,729,0.485
2025-08-15,Northeast,Bonds,Bonds awareness campaign,CUST_872987,WhatsApp,no_response,0.0,90.93,0,0,0,690,0.448
2025-07-12,Northeast,Stocks,Stocks awareness campaign,CUST_504677,Search,no_response,0.0,321.08,0,0,0,695,0.228
2025-07-16,South,Credit Card,Credit card awareness campaign,CUST_194590,Mobile App,engaged,0.0,129.86,1,1,0,718,0.471
2025-07-31,Midwest,Personal Loan,Objective loan awareness campaign,CUST_909261,CRM,no_response,0.0,76.48,0,0,0,733,0.098
2025-08-13,West,Personal Loan,Objective loan awareness campaign,CUST_862949,Branch,engaged,0.0,53.51,1,1,0,665,0.308
2025-08-19,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_416588,WhatsApp,converted,9336.59,99.45,1,0,1,706,0.076
2025-06-05,Midwest,Bonds,Bonds awareness campaign,CUST_340930,Branch,no_response,0.0,29.02,0,0,0,674,0.614
2025-08-02,West,Stocks,Stocks awareness campaign,CUST_459721,Branch,no_response,0.0,50.37,0,0,0,647,0.202
2025-06-13,Northeast,Personal Loan,Objective loan awareness campaign,CUST_166048,Mobile App,no_response,0.0,156.33,0,0,0,671,0.579
2025-06-29,South,Bonds,Bonds awareness campaign,CUST_817211,WhatsApp,no_response,0.0,60.47,0,0,0,651,0.403
2025-08-17,South,Credit Card,Credit card awareness campaign,CUST_717493,Social,no_response,0.0,177.08,0,0,0,695,0.894
2025-06-26,West,Bonds,Bonds awareness campaign,CUST_102285,Search,no_response,0.0,269.86,0,0,0,746,0.104
2025-08-14,Midwest,Personal Loan,Objective loan awareness campaign,CUST_398014,CRM,no_response,0.0,52.48,0,0,0,727,0.349
2025-07-15,Northeast,Personal Loan,Personal loan awareness campaign,CUST_114942,Search,no_response,0.0,166.71,0,0,0,838,0.235
2025-06-24,South,Bonds,Bonds awareness campaign,CUST_134072,Social,no_response,0.0,141.03,0,0,0,587,0.344
2025-07-04,Midwest,Personal Loan,Objective loan awareness campaign,CUST_666681,Search,engaged,0.0,166.88,1,0,0,748,0.293
2025-07-21,Northeast,Personal Loan,Personal loan awareness campaign,CUST_911556,CRM,no_response,0.0,58.48,0,0,0,720,0.368
2025-08-11,Midwest,Bonds,Bonds awareness campaign,CUST_417871,Search,no_response,0.0,225.61,0,0,0,769,0.244
2025-07-28,South,Personal Loan,Objective loan awareness campaign,CUST_281487,WhatsApp,no_response,0.0,83.11,0,0,0,763,0.395
2025-08-26,West,Credit Card,Prepaid card awareness campaign,CUST_970434,Branch,engaged,0.0,99.3,1,1,0,710,0.885
2025-08-21,South,Personal Loan,Personal loan awareness campaign,CUST_814067,Branch,no_response,0.0,57.41,0,0,0,730,0.422
2025-08-10,South,Credit Card,Credit card awareness campaign,CUST_929524,Social,no_response,0.0,215.66,0,0,0,675,0.691
2025-07-28,Northeast,Credit Card,Prepaid card awareness campaign,CUST_615326,CRM,no_response,0.0,44.38,0,0,0,757,0.426
2025-06-30,South,Auto Loan,Automobile loan awareness campaign,CUST_085972,CRM,no_response,0.0,61.09,0,0,0,607,0.572
2025-07-11,Midwest,Stocks,Stocks awareness campaign,CUST_209535,CRM,no_response,0.0,77.75,0,0,0,767,0.484
2025-06-14,West,Credit Card,Credit card awareness campaign,CUST_764403,WhatsApp,engaged,0.0,115.46,1,1,0,719,0.842
2025-07-07,Northeast,Credit Card,Credit card awareness campaign,CUST_213882,Social,no_response,0.0,143.19,0,0,0,691,0.586
2025-08-26,South,Stocks,Stocks awareness campaign,CUST_349828,Mobile App,no_response,0.0,159.43,0,0,0,706,0.206
2025-07-12,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_806499,Search,engaged,0.0,243.16,1,0,0,710,0.352
2025-06-14,Northeast,Stocks,Stocks awareness campaign,CUST_976134,Branch,no_response,0.0,60.55,0,0,0,798,0.531
2025-08-01,Midwest,Credit Card,Credit card awareness campaign,CUST_792508,CRM,engaged,0.0,69.24,1,1,0,900,0.624
2025-08-29,Northeast,Bonds,Bonds awareness campaign,CUST_474960,Social,no_response,0.0,234.5,0,0,0,793,0.723
2025-08-21,Northeast,Personal Loan,Personal loan awareness campaign,CUST_316555,Branch,no_response,0.0,78.25,0,0,0,686,0.172
2025-06-28,West,Credit Card,Prepaid card awareness campaign,CUST_095573,Search,engaged,0.0,251.15,1,1,0,758,0.394
2025-07-14,Midwest,Bonds,Bonds awareness campaign,CUST_626463,Branch,converted,1065.39,81.76,1,0,1,760,0.101
2025-07-21,South,Auto Loan,Automobile loan awareness campaign,CUST_815185,CRM,no_response,0.0,38.09,0,0,0,664,0.381
2025-06-26,Midwest,Personal Loan,Objective loan awareness campaign,CUST_989196,Search,no_response,0.0,245.31,0,0,0,644,0.102
2025-06-28,West,Personal Loan,Objective loan awareness campaign,CUST_337611,Search,engaged,0.0,164.08,1,1,0,716,0.245
2025-06-25,Midwest,Personal Loan,Personal loan awareness campaign,CUST_526776,Branch,no_response,0.0,59.68,0,0,0,768,0.46
2025-09-01,West,Credit Card,Prepaid card awareness campaign,CUST_941203,Social,no_response,0.0,246.48,0,0,0,623,0.383
2025-08-10,West,Credit Card,Credit card awareness campaign,CUST_917651,Mobile App,no_response,0.0,131.14,0,0,0,677,0.37
2025-08-18,Midwest,Credit Card,Prepaid card awareness campaign,CUST_601106,Branch,no_response,0.0,57.05,0,0,0,754,0.499
2025-08-16,South,Credit Card,Credit card awareness campaign,CUST_605778,WhatsApp,engaged,0.0,115.93,1,0,0,723,0.76
2025-08-29,Midwest,Credit Card,Credit card awareness campaign,CUST_151734,Social,no_response,0.0,122.09,0,0,0,805,0.315
2025-06-13,Northeast,Auto Loan,Automobile loan awareness campaign,CUST_353749,WhatsApp,no_response,0.0,79.93,0,0,0,635,0.322
2025-08-22,West,Personal Loan,Objective loan awareness campaign,CUST_797750,Mobile App,converted,11562.27,183.72,1,1,1,861,0.22
2025-06-09,South,Credit Card,Prepaid card awareness campaign,CUST_703009,Search,no_response,0.0,222.35,0,0,0,628,0.844
2025-07-16,Northeast,Personal Loan,Personal loan awareness campaign,CUST_689591,Social,engaged,0.0,97.54,1,0,0,598,0.445
2025-07-27,Midwest,Credit Card,Credit card awareness campaign,CUST_339476,Social,no_response,0.0,181.76,0,0,0,716,0.935
2025-07-06,South,Personal Loan,Personal loan awareness campaign,CUST_375503,Affiliates,no_response,0.0,162.16,0,0,0,652,0.569
2025-06-17,West,Credit Card,Prepaid card awareness campaign,CUST_249896,Branch,converted,1234.82,96.95,1,0,1,718,0.477
2025-06-21,South,Credit Card,Prepaid card awareness campaign,CUST_203289,CRM,no_response,0.0,50.91,0,0,0,716,0.509
2025-08-17,West,Personal Loan,Objective loan awareness campaign,CUST_662170,CRM,no_response,0.0,75.77,0,0,0,708,0.87
2025-07-02,West,Credit Card,Credit card awareness campaign,CUST_453524,Social,engaged,0.0,231.03,1,0,0,669,0.567
2025-07-01,Midwest,Credit Card,Credit card awareness campaign,CUST_866100,Search,no_response,0.0,173.2,0,0,0,746,0.759
2025-08-26,South,Stocks,Stocks awareness campaign,CUST_843197,Social,engaged,0.0,152.27,1,0,0,701,0.655
2025-06-16,Midwest,Credit Card,Credit card awareness campaign,CUST_039110,Mobile App,engaged,0.0,153.6,1,0,0,786,0.825
2025-08-25,West,Auto Loan,Automobile loan awareness campaign,CUST_551694,CRM,engaged,0.0,47.14,1,0,0,709,0.284
2025-08-25,Midwest,Personal Loan,Personal loan awareness campaign,CUST_974696,Affiliates,engaged,0.0,192.16,1,1,0,662,0.308
2025-07-27,West,Credit Card,Prepaid card awareness campaign,CUST_329096,Branch,engaged,0.0,66.06,1,0,0,619,0.699
2025-06-18,West,Auto Loan,Automobile loan awareness campaign,CUST_222876,Search,no_response,0.0,206.52,0,0,0,710,0.092
2025-06-18,West,Credit Card,Credit card awareness campaign,CUST_428855,Social,no_response,0.0,161.96,0,0,0,644,0.608
2025-06-29,South,Credit Card,Credit card awareness campaign,CUST_820331,Social,engaged,0.0,162.85,1,0,0,639,0.537
2025-07-25,Midwest,Credit Card,Prepaid card awareness campaign,CUST_816626,Mobile App,engaged,0.0,145.74,1,1,0,752,0.809
2025-06-17,West,Stocks,Stocks awareness campaign,CUST_627300,WhatsApp,no_response,0.0,76.53,0,0,0,613,0.353
2025-07-15,Midwest,Bonds,Bonds awareness campaign,CUST_299042,WhatsApp,no_response,0.0,77.51,0,0,0,805,0.544
2025-06-14,Midwest,Credit Card,Prepaid card awareness campaign,CUST_719103,Search,no_response,0.0,213.48,0,0,0,730,0.596
2025-07-22,Midwest,Personal Loan,Personal loan awareness campaign,CUST_180150,Social,no_response,0.0,158.21,0,0,0,717,0.702
2025-06-05,Northeast,Stocks,Stocks awareness campaign,CUST_702277,WhatsApp,converted,2895.64,80.13,1,0,1,658,0.183
2025-08-06,Northeast,Credit Card,Credit card awareness campaign,CUST_649535,Affiliates,no_response,0.0,194.58,0,0,0,766,0.55
2025-06-08,West,Stocks,Stocks awareness campaign,CUST_287398,Mobile App,converted,2280.55,76.48,1,1,1,720,0.418
2025-06-21,West,Personal Loan,Personal loan awareness campaign,CUST_512631,Branch,no_response,0.0,57.22,0,0,0,679,0.626
2025-06-19,West,Bonds,Bonds awareness campaign,CUST_656860,Affiliates,no_response,0.0,167.4,0,0,0,732,0.052
2025-08-17,Northeast,Bonds,Bonds awareness campaign,CUST_059039,Branch,no_response,0.0,55.02,0,0,0,619,0.43
2025-06-08,Midwest,Credit Card,Prepaid card awareness campaign,CUST_755996,Mobile App,engaged,0.0,197.02,1,1,0,622,0.498
2025-07-12,Northeast,Credit Card,Credit card awareness campaign,CUST_687705,CRM,engaged,0.0,60.28,1,1,0,653,0.514
2025-07-27,South,Auto Loan,Automobile loan awareness campaign,CUST_360677,WhatsApp,no_response,0.0,93.98,0,0,0,741,0.23
2025-07-20,South,Personal Loan,Objective loan awareness campaign,CUST_425461,Mobile App,no_response,0.0,123.09,0,0,0,720,0.432
2025-08-04,Northeast,Credit Card,Credit card awareness campaign,CUST_216196,Social,no_response,0.0,159.37,0,0,0,783,0.464
2025-08-15,West,Bonds,Bonds awareness campaign,CUST_652026,Mobile App,no_response,0.0,97.47,0,0,0,665,0.286
2025-07-09,Northeast,Credit Card,Prepaid card awareness campaign,CUST_558874,Search,engaged,0.0,210.66,1,0,0,754,0.513
2025-08-17,Midwest,Credit Card,Credit card awareness campaign,CUST_392262,WhatsApp,engaged,0.0,68.92,1,1,0,713,0.601
2025-07-02,Northeast,Stocks,Stocks awareness campaign,CUST_276027,Branch,converted,2171.94,65.15,1,1,1,663,0.379
2025-08-31,Midwest,Credit Card,Credit card awareness campaign,CUST_084577,WhatsApp,no_response,0.0,32.4,0,0,0,743,0.378
2025-07-19,West,Auto Loan,Automobile loan awareness campaign,CUST_472347,CRM,no_response,0.0,43.08,0,0,0,716,0.157
2025-08-09,South,Bonds,Bonds awareness campaign,CUST_517426,WhatsApp,no_response,0.0,122.94,0,0,0,682,0.178
2025-08-21,Northeast,Auto Loan,Automobile loan awareness campaign,CUST_561500,Search,engaged,0.0,265.67,1,1,0,723,0.356
2025-08-14,West,Credit Card,Prepaid card awareness campaign,CUST_222876,Social,converted,1389.23,212.76,1,0,1,712,0.554
2025-08-19,West,Credit Card,Prepaid card awareness campaign,CUST_132749,Social,no_response,0.0,215.51,0,0,0,711,0.796
2025-07-22,South,Bonds,Bonds awareness campaign,CUST_370158,CRM,engaged,0.0,70.09,1,1,0,695,0.744
2025-06-07,West,Personal Loan,Objective loan awareness campaign,CUST_882543,Affiliates,converted,9436.73,159.62,1,1,1,642,0.273
2025-07-18,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_717767,Social,no_response,0.0,118.51,0,0,0,724,0.199
2025-06-20,West,Credit Card,Prepaid card awareness campaign,CUST_235509,Mobile App,engaged,0.0,180.14,1,1,0,672,0.702
2025-08-23,Midwest,Credit Card,Credit card awareness campaign,CUST_914863,Affiliates,no_response,0.0,182.91,0,0,0,659,0.78
2025-06-25,South,Bonds,Bonds awareness campaign,CUST_634339,Affiliates,engaged,0.0,292.23,1,1,0,706,0.539
2025-06-24,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_698261,Affiliates,engaged,0.0,163.57,1,1,0,764,0.673
2025-06-26,West,Bonds,Bonds awareness campaign,CUST_731120,Social,engaged,0.0,238.92,1,0,0,731,0.265
2025-07-31,Northeast,Personal Loan,Objective loan awareness campaign,CUST_280755,Branch,no_response,0.0,67.26,0,0,0,688,0.299
2025-07-25,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_663515,Affiliates,no_response,0.0,240.12,0,0,0,686,0.689
2025-08-28,South,Bonds,Bonds awareness campaign,CUST_969972,Search,no_response,0.0,313.32,0,0,0,758,0.185
2025-07-11,West,Credit Card,Credit card awareness campaign,CUST_230301,Mobile App,engaged,0.0,104.2,1,1,0,576,0.591
2025-06-29,Midwest,Personal Loan,Objective loan awareness campaign,CUST_414780,Branch,no_response,0.0,61.51,0,0,0,768,0.82
2025-06-08,South,Bonds,Bonds awareness campaign,CUST_650232,Branch,no_response,0.0,51.92,0,0,0,608,0.42
2025-06-04,South,Credit Card,Credit card awareness campaign,CUST_329861,Mobile App,no_response,0.0,96.95,0,0,0,635,0.636
2025-07-07,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_967276,Mobile App,no_response,0.0,163.35,0,0,0,689,0.352
2025-08-26,West,Bonds,Bonds awareness campaign,CUST_322381,Social,engaged,0.0,152.13,1,0,0,850,0.459
2025-07-21,Midwest,Personal Loan,Objective loan awareness campaign,CUST_847718,WhatsApp,no_response,0.0,91.18,0,0,0,821,0.45
2025-08-23,West,Credit Card,Credit card awareness campaign,CUST_745063,CRM,no_response,0.0,68.34,0,0,0,762,0.444
2025-06-13,Midwest,Credit Card,Prepaid card awareness campaign,CUST_973522,Social,engaged,0.0,85.7,1,0,0,741,0.642
2025-06-12,Northeast,Credit Card,Credit card awareness campaign,CUST_721056,Social,engaged,0.0,211.47,1,1,0,608,0.572
2025-08-18,South,Personal Loan,Objective loan awareness campaign,CUST_139600,Search,no_response,0.0,200.8,0,0,0,729,0.184
2025-06-13,South,Personal Loan,Personal loan awareness campaign,CUST_995712,WhatsApp,engaged,0.0,101.98,1,1,0,687,0.658
2025-06-08,South,Personal Loan,Objective loan awareness campaign,CUST_266003,Branch,engaged,0.0,80.86,1,1,0,671,0.04
2025-07-10,South,Personal Loan,Personal loan awareness campaign,CUST_955827,Branch,no_response,0.0,93.99,0,0,0,729,0.234
2025-08-26,West,Personal Loan,Objective loan awareness campaign,CUST_482601,Social,engaged,0.0,155.81,1,0,0,692,0.464
2025-08-05,South,Credit Card,Credit card awareness campaign,CUST_773839,Social,engaged,0.0,75.05,1,1,0,772,0.5
2025-06-12,South,Credit Card,Credit card awareness campaign,CUST_393518,Affiliates,no_response,0.0,182.57,0,0,0,604,0.297
2025-08-18,Midwest,Stocks,Stocks awareness campaign,CUST_048569,CRM,engaged,0.0,63.01,1,0,0,725,0.167
2025-08-18,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_169016,Mobile App,no_response,0.0,103.8,0,0,0,667,0.529
2025-08-15,Northeast,Credit Card,Credit card awareness campaign,CUST_218236,Mobile App,no_response,0.0,145.16,0,0,0,695,0.602
2025-08-24,West,Bonds,Bonds awareness campaign,CUST_352540,Mobile App,no_response,0.0,127.36,0,0,0,738,0.481
2025-06-25,Midwest,Personal Loan,Personal loan awareness campaign,CUST_197749,Mobile App,no_response,0.0,93.0,0,0,0,653,0.838
2025-08-31,Midwest,Personal Loan,Objective loan awareness campaign,CUST_173876,Mobile App,no_response,0.0,163.5,0,0,0,730,0.412
2025-07-02,West,Bonds,Bonds awareness campaign,CUST_888603,CRM,engaged,0.0,51.54,1,0,0,707,0.285
2025-08-15,Midwest,Credit Card,Credit card awareness campaign,CUST_210285,Search,no_response,0.0,197.65,0,0,0,680,0.498
2025-07-26,Northeast,Credit Card,Prepaid card awareness campaign,CUST_714999,Search,engaged,0.0,194.56,1,0,0,692,0.621
2025-08-13,South,Auto Loan,Automobile loan awareness campaign,CUST_920919,Affiliates,engaged,0.0,235.6,1,1,0,711,0.472
2025-07-30,South,Credit Card,Prepaid card awareness campaign,CUST_806499,Social,no_response,0.0,158.36,0,0,0,674,0.514
2025-07-31,Northeast,Personal Loan,Objective loan awareness campaign,CUST_973522,Search,engaged,0.0,224.35,1,0,0,720,0.823
2025-07-29,Northeast,Stocks,Stocks awareness campaign,CUST_650465,Mobile App,engaged,0.0,124.58,1,1,0,703,0.306
2025-08-13,Midwest,Credit Card,Prepaid card awareness campaign,CUST_363316,Social,no_response,0.0,178.51,0,0,0,683,1.0
2025-08-09,South,Stocks,Stocks awareness campaign,CUST_294793,Mobile App,no_response,0.0,187.23,0,0,0,815,0.422
2025-06-16,South,Bonds,Bonds awareness campaign,CUST_272370,Branch,no_response,0.0,81.34,0,0,0,745,0.173
2025-08-17,Northeast,Personal Loan,Personal loan awareness campaign,CUST_647320,WhatsApp,no_response,0.0,105.45,0,0,0,697,0.177
2025-07-22,South,Stocks,Stocks awareness campaign,CUST_084172,WhatsApp,no_response,0.0,103.64,0,0,0,729,0.493
2025-07-03,Northeast,Stocks,Stocks awareness campaign,CUST_418908,Social,engaged,0.0,104.79,1,1,0,658,0.243
2025-07-20,Midwest,Bonds,Bonds awareness campaign,CUST_719848,WhatsApp,no_response,0.0,70.29,0,0,0,694,0.669
2025-08-30,South,Credit Card,Credit card awareness campaign,CUST_079581,Social,no_response,0.0,151.8,0,0,0,701,0.477
2025-08-20,Northeast,Personal Loan,Objective loan awareness campaign,CUST_051298,Mobile App,no_response,0.0,114.59,0,0,0,645,0.107
2025-08-18,Northeast,Auto Loan,Automobile loan awareness campaign,CUST_291856,Social,no_response,0.0,117.42,0,0,0,743,0.151
2025-07-15,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_939867,Social,no_response,0.0,85.11,0,0,0,690,0.663
2025-08-13,West,Personal Loan,Objective loan awareness campaign,CUST_359655,Branch,engaged,0.0,46.44,1,1,0,699,0.128
2025-07-08,South,Personal Loan,Personal loan awareness campaign,CUST_897321,WhatsApp,no_response,0.0,84.23,0,0,0,686,0.558
2025-08-04,South,Credit Card,Prepaid card awareness campaign,CUST_193800,Affiliates,no_response,0.0,176.88,0,0,0,898,0.67
2025-07-31,Northeast,Bonds,Bonds awareness campaign,CUST_983981,WhatsApp,no_response,0.0,72.16,0,0,0,680,0.718
2025-06-26,Northeast,Personal Loan,Objective loan awareness campaign,CUST_496390,Search,no_response,0.0,224.34,0,0,0,596,0.622
2025-06-27,South,Credit Card,Prepaid card awareness campaign,CUST_370158,WhatsApp,no_response,0.0,80.24,0,0,0,624,0.484
2025-06-09,Midwest,Credit Card,Prepaid card awareness campaign,CUST_352540,Social,no_response,0.0,203.62,0,0,0,766,0.665
2025-06-16,South,Personal Loan,Objective loan awareness campaign,CUST_189199,Social,no_response,0.0,153.53,0,0,0,800,0.556
2025-07-13,West,Personal Loan,Objective loan awareness campaign,CUST_761107,Search,no_response,0.0,258.3,0,0,0,679,0.659
2025-07-17,Northeast,Credit Card,Prepaid card awareness campaign,CUST_706731,Social,engaged,0.0,168.13,1,1,0,797,0.346
2025-06-18,South,Personal Loan,Objective loan awareness campaign,CUST_214758,Social,engaged,0.0,103.92,1,1,0,764,0.158
2025-07-11,Northeast,Personal Loan,Objective loan awareness campaign,CUST_717493,Affiliates,no_response,0.0,175.92,0,0,0,709,0.274
2025-07-28,Midwest,Credit Card,Credit card awareness campaign,CUST_895965,Social,no_response,0.0,110.58,0,0,0,704,0.546
2025-06-24,West,Credit Card,Credit card awareness campaign,CUST_830360,Social,engaged,0.0,155.68,1,1,0,731,0.956
2025-07-04,West,Credit Card,Credit card awareness campaign,CUST_675257,CRM,no_response,0.0,48.82,0,0,0,773,0.597
2025-07-07,West,Credit Card,Credit card awareness campaign,CUST_058180,Search,engaged,0.0,241.01,1,1,0,744,0.483
2025-07-19,West,Credit Card,Prepaid card awareness campaign,CUST_458243,WhatsApp,no_response,0.0,59.8,0,0,0,679,0.697
2025-07-06,South,Credit Card,Prepaid card awareness campaign,CUST_096758,Mobile App,engaged,0.0,140.51,1,1,0,710,0.73
2025-08-09,South,Personal Loan,Objective loan awareness campaign,CUST_159820,Affiliates,no_response,0.0,205.76,0,0,0,839,0.414
2025-07-03,West,Stocks,Stocks awareness campaign,CUST_525151,Mobile App,no_response,0.0,171.77,0,0,0,735,0.597
2025-07-13,Northeast,Bonds,Bonds awareness campaign,CUST_526645,Search,no_response,0.0,177.97,0,0,0,772,0.246
2025-07-08,West,Bonds,Bonds awareness campaign,CUST_168140,Search,engaged,0.0,220.98,1,1,0,752,0.564
2025-06-20,South,Auto Loan,Automobile loan awareness campaign,CUST_229681,Branch,no_response,0.0,73.22,0,0,0,736,0.095
2025-08-04,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_524033,Branch,engaged,0.0,97.07,1,1,0,727,0.244
2025-06-25,Midwest,Credit Card,Credit card awareness campaign,CUST_321564,Mobile App,engaged,0.0,88.15,1,1,0,774,1.0
2025-06-30,Midwest,Stocks,Stocks awareness campaign,CUST_994854,Search,engaged,0.0,169.89,1,0,0,763,0.563
2025-08-14,Northeast,Stocks,Stocks awareness campaign,CUST_722691,Branch,no_response,0.0,119.08,0,0,0,736,0.693
2025-08-28,West,Stocks,Stocks awareness campaign,CUST_143366,Affiliates,no_response,0.0,167.71,0,0,0,678,0.486
2025-08-03,Midwest,Bonds,Bonds awareness campaign,CUST_197870,Social,no_response,0.0,84.36,0,0,0,743,0.506
2025-08-25,South,Credit Card,Credit card awareness campaign,CUST_252116,Search,no_response,0.0,187.96,0,0,0,716,0.893
2025-08-19,South,Stocks,Stocks awareness campaign,CUST_573943,Mobile App,engaged,0.0,43.09,1,1,0,702,0.357
2025-07-17,South,Stocks,Stocks awareness campaign,CUST_473409,Search,engaged,0.0,233.25,1,1,0,881,0.259
2025-08-12,Midwest,Credit Card,Credit card awareness campaign,CUST_189639,Branch,no_response,0.0,84.17,0,0,0,628,0.445
2025-07-03,Midwest,Bonds,Bonds awareness campaign,CUST_441181,WhatsApp,engaged,0.0,69.49,1,0,0,778,0.524
2025-07-15,West,Credit Card,Prepaid card awareness campaign,CUST_508893,Branch,no_response,0.0,61.76,0,0,0,668,0.309
2025-07-22,South,Bonds,Bonds awareness campaign,CUST_724056,Branch,converted,1494.21,86.16,1,1,1,728,0.494
2025-08-29,Midwest,Stocks,Stocks awareness campaign,CUST_803782,Mobile App,no_response,0.0,78.74,0,0,0,874,0.71
